l_f	r_f	l_hyaw_out	l_hrol_out	l_hpit_out	l_knee_out	l_apit_out	r_hyaw_out	r_hrol_out	r_hpit_out	r_knee_out	r_apit_out	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	
2.815598	3.021971	-0.632696	-0.053169	-0.149061	1.605459	-1.282218	0.258036	-0.237695	-0.794258	0.720974	-1.374421	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.053136	-0.000204	-0.061808	-0.147267	0.196182	0.041567	0.021421	0.008143	-0.099689	-0.371157	-0.003715	0.000760	0.062934	0.022420	-0.052793	0.030913	0.002985	0.074674	0.077625	0.021598	0.004815	0.000436	0.012242	0.008938	-0.008340	0.013493	-0.002677	0.045374	0.073295	0.005576	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.050858	0.000217	-0.054695	-0.140497	0.190176	0.047617	0.021133	0.016688	-0.083498	-0.367903	0.013936	0.001704	0.027231	0.053889	-0.052040	0.040081	-0.005866	0.038176	0.096748	0.003905	-0.007470	0.001710	0.005647	0.030046	-0.021531	0.014789	-0.006509	0.028583	0.088564	-0.020551	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049967	0.000609	-0.050559	-0.132188	0.183013	0.051105	0.020615	0.021305	-0.070204	-0.368779	-0.008377	0.002032	0.015286	0.069249	-0.062085	0.015175	-0.005588	0.002073	0.085051	-0.017756	-0.018415	0.002094	-0.000745	0.052421	-0.034058	0.015749	-0.008912	0.009249	0.096898	-0.038257	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
2.771885	3.121360	-0.304951	-0.219109	-0.091679	0.553116	-1.006219	-0.050721	-0.401087	-0.403719	-0.050539	-1.692418	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.050858	0.000217	-0.054695	-0.140497	0.190176	0.047617	0.021133	0.016688	-0.083498	-0.367903	0.013936	0.001704	0.027231	0.053889	-0.052040	0.040081	-0.005866	0.038176	0.096748	0.003905	-0.007470	0.001710	0.005647	0.030046	-0.021531	0.014789	-0.006509	0.028583	0.088564	-0.020551	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049967	0.000609	-0.050559	-0.132188	0.183013	0.051105	0.020615	0.021305	-0.070204	-0.368779	-0.008377	0.002032	0.015286	0.069249	-0.062085	0.015175	-0.005588	0.002073	0.085051	-0.017756	-0.018415	0.002094	-0.000745	0.052421	-0.034058	0.015749	-0.008912	0.009249	0.096898	-0.038257	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.051509	0.001058	-0.046896	-0.122092	0.173414	0.052020	0.019994	0.021502	-0.058481	-0.371668	-0.020031	0.002646	0.018628	0.073577	-0.070069	-0.004066	-0.003467	-0.014449	0.061548	-0.039813	-0.026398	0.000844	-0.006651	0.066496	-0.043763	0.018718	-0.011870	-0.002905	0.096030	-0.056060	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.800971	3.152830	-0.023831	-0.327550	-0.097126	-0.630705	-0.023338	-0.412789	-0.196915	-0.118909	-0.786560	-1.292109	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049967	0.000609	-0.050559	-0.132188	0.183013	0.051105	0.020615	0.021305	-0.070204	-0.368779	-0.008377	0.002032	0.015286	0.069249	-0.062085	0.015175	-0.005588	0.002073	0.085051	-0.017756	-0.018415	0.002094	-0.000745	0.052421	-0.034058	0.015749	-0.008912	0.009249	0.096898	-0.038257	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.051509	0.001058	-0.046896	-0.122092	0.173414	0.052020	0.019994	0.021502	-0.058481	-0.371668	-0.020031	0.002646	0.018628	0.073577	-0.070069	-0.004066	-0.003467	-0.014449	0.061548	-0.039813	-0.026398	0.000844	-0.006651	0.066496	-0.043763	0.018718	-0.011870	-0.002905	0.096030	-0.056060	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055622	0.001682	-0.043498	-0.111834	0.165314	0.050774	0.019378	0.021032	-0.049763	-0.376923	-0.043181	0.002824	0.020358	0.061796	-0.080987	-0.004943	-0.006744	-0.011914	0.045588	-0.076217	-0.026841	-0.003053	-0.011420	0.064503	-0.050699	0.019207	-0.017247	-0.008468	0.086557	-0.076095	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.849940	3.173181	0.068772	-0.164512	-0.191821	-1.093664	0.771621	-0.458876	0.038509	-0.114529	-1.114529	-0.776143	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.051509	0.001058	-0.046896	-0.122092	0.173414	0.052020	0.019994	0.021502	-0.058481	-0.371668	-0.020031	0.002646	0.018628	0.073577	-0.070069	-0.004066	-0.003467	-0.014449	0.061548	-0.039813	-0.026398	0.000844	-0.006651	0.066496	-0.043763	0.018718	-0.011870	-0.002905	0.096030	-0.056060	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055622	0.001682	-0.043498	-0.111834	0.165314	0.050774	0.019378	0.021032	-0.049763	-0.376923	-0.043181	0.002824	0.020358	0.061796	-0.080987	-0.004943	-0.006744	-0.011914	0.045588	-0.076217	-0.026841	-0.003053	-0.011420	0.064503	-0.050699	0.019207	-0.017247	-0.008468	0.086557	-0.076095	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.060298	0.001782	-0.040225	-0.103167	0.153468	0.052051	0.018067	0.020769	-0.044627	-0.390406	-0.030141	-0.003556	0.019484	0.042821	-0.080683	0.021839	-0.013586	-0.008869	0.020960	-0.090675	-0.022522	-0.008056	-0.016146	0.046396	-0.039202	0.011751	-0.018883	-0.009984	0.069649	-0.081950	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.942316	3.162782	-0.015293	0.274124	-0.281089	-1.390037	0.766967	-0.245037	0.308175	-0.194487	-1.491869	0.504751	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055622	0.001682	-0.043498	-0.111834	0.165314	0.050774	0.019378	0.021032	-0.049763	-0.376923	-0.043181	0.002824	0.020358	0.061796	-0.080987	-0.004943	-0.006744	-0.011914	0.045588	-0.076217	-0.026841	-0.003053	-0.011420	0.064503	-0.050699	0.019207	-0.017247	-0.008468	0.086557	-0.076095	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.060298	0.001782	-0.040225	-0.103167	0.153468	0.052051	0.018067	0.020769	-0.044627	-0.390406	-0.030141	-0.003556	0.019484	0.042821	-0.080683	0.021839	-0.013586	-0.008869	0.020960	-0.090675	-0.022522	-0.008056	-0.016146	0.046396	-0.039202	0.011751	-0.018883	-0.009984	0.069649	-0.081950	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063995	0.001624	-0.038529	-0.097556	0.144725	0.053542	0.016617	0.020546	-0.042824	-0.401051	-0.031978	-0.005474	-0.003635	0.032897	-0.052038	0.002184	-0.010897	-0.008913	-0.007675	-0.085490	-0.017794	-0.010363	-0.020717	0.024399	-0.018898	0.003385	-0.016856	-0.011478	0.051147	-0.082933	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
3.036996	3.091270	-0.011659	0.512668	-0.201463	-1.004406	0.640662	-0.068711	0.249197	-0.120165	-2.125053	1.681818	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.060298	0.001782	-0.040225	-0.103167	0.153468	0.052051	0.018067	0.020769	-0.044627	-0.390406	-0.030141	-0.003556	0.019484	0.042821	-0.080683	0.021839	-0.013586	-0.008869	0.020960	-0.090675	-0.022522	-0.008056	-0.016146	0.046396	-0.039202	0.011751	-0.018883	-0.009984	0.069649	-0.081950	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063995	0.001624	-0.038529	-0.097556	0.144725	0.053542	0.016617	0.020546	-0.042824	-0.401051	-0.031978	-0.005474	-0.003635	0.032897	-0.052038	0.002184	-0.010897	-0.008913	-0.007675	-0.085490	-0.017794	-0.010363	-0.020717	0.024399	-0.018898	0.003385	-0.016856	-0.011478	0.051147	-0.082933	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.067570	0.001383	-0.038456	-0.094568	0.139560	0.053308	0.015431	0.019702	-0.045202	-0.413916	-0.025531	-0.000547	-0.003155	0.005383	-0.018813	-0.005714	-0.007604	-0.011709	-0.034617	-0.071013	-0.014449	-0.006003	-0.025012	0.000525	-0.002209	-0.000062	-0.011040	-0.013556	0.031109	-0.062485	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
3.081930	3.020858	-0.097195	0.477583	0.100145	-1.060884	1.061420	-0.152010	0.356467	-0.140916	-1.778696	2.238813	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063995	0.001624	-0.038529	-0.097556	0.144725	0.053542	0.016617	0.020546	-0.042824	-0.401051	-0.031978	-0.005474	-0.003635	0.032897	-0.052038	0.002184	-0.010897	-0.008913	-0.007675	-0.085490	-0.017794	-0.010363	-0.020717	0.024399	-0.018898	0.003385	-0.016856	-0.011478	0.051147	-0.082933	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.067570	0.001383	-0.038456	-0.094568	0.139560	0.053308	0.015431	0.019702	-0.045202	-0.413916	-0.025531	-0.000547	-0.003155	0.005383	-0.018813	-0.005714	-0.007604	-0.011709	-0.034617	-0.071013	-0.014449	-0.006003	-0.025012	0.000525	-0.002209	-0.000062	-0.011040	-0.013556	0.031109	-0.062485	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073350	0.001561	-0.038926	-0.094382	0.136806	0.052727	0.014587	0.017885	-0.051421	-0.420245	-0.045825	0.004947	-0.008691	-0.010280	-0.009907	-0.008947	-0.005181	-0.011989	-0.059296	-0.014081	-0.008844	0.001501	-0.027561	-0.014710	0.010144	-0.000512	-0.006462	-0.013540	0.005487	-0.030955	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
3.056911	3.000667	-0.134063	0.397705	0.287343	-0.783141	1.915911	-0.123295	0.407376	-0.271216	-1.126775	2.230031	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.067570	0.001383	-0.038456	-0.094568	0.139560	0.053308	0.015431	0.019702	-0.045202	-0.413916	-0.025531	-0.000547	-0.003155	0.005383	-0.018813	-0.005714	-0.007604	-0.011709	-0.034617	-0.071013	-0.014449	-0.006003	-0.025012	0.000525	-0.002209	-0.000062	-0.011040	-0.013556	0.031109	-0.062485	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073350	0.001561	-0.038926	-0.094382	0.136806	0.052727	0.014587	0.017885	-0.051421	-0.420245	-0.045825	0.004947	-0.008691	-0.010280	-0.009907	-0.008947	-0.005181	-0.011989	-0.059296	-0.014081	-0.008844	0.001501	-0.027561	-0.014710	0.010144	-0.000512	-0.006462	-0.013540	0.005487	-0.030955	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077947	0.002315	-0.040256	-0.094466	0.135407	0.051957	0.014306	0.015705	-0.060226	-0.419935	-0.026218	0.007241	-0.017619	-0.001028	-0.010762	-0.009968	0.000529	-0.021090	-0.064555	0.020228	-0.005703	0.007904	-0.024730	-0.030524	0.027448	-0.002019	-0.000839	-0.013470	-0.012362	0.002284	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.994070	2.926954	-0.131778	0.305264	0.239750	-0.064377	2.115691	0.059581	0.189153	-0.361932	0.442874	1.926436	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073350	0.001561	-0.038926	-0.094382	0.136806	0.052727	0.014587	0.017885	-0.051421	-0.420245	-0.045825	0.004947	-0.008691	-0.010280	-0.009907	-0.008947	-0.005181	-0.011989	-0.059296	-0.014081	-0.008844	0.001501	-0.027561	-0.014710	0.010144	-0.000512	-0.006462	-0.013540	0.005487	-0.030955	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077947	0.002315	-0.040256	-0.094466	0.135407	0.051957	0.014306	0.015705	-0.060226	-0.419935	-0.026218	0.007241	-0.017619	-0.001028	-0.010762	-0.009968	0.000529	-0.021090	-0.064555	0.020228	-0.005703	0.007904	-0.024730	-0.030524	0.027448	-0.002019	-0.000839	-0.013470	-0.012362	0.002284	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081993	0.003621	-0.042703	-0.094313	0.136581	0.051052	0.014573	0.012385	-0.070880	-0.416045	-0.027049	0.012356	-0.016069	0.002689	0.019862	-0.015304	0.004589	-0.030375	-0.080785	0.059602	-0.003671	0.012570	-0.017968	-0.042438	0.055047	-0.002966	0.005012	-0.014224	-0.018630	0.031884	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.904135	2.956032	-0.191249	0.123233	0.185748	0.910240	1.398237	0.124640	0.021476	-0.279876	1.411031	1.428182	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077947	0.002315	-0.040256	-0.094466	0.135407	0.051957	0.014306	0.015705	-0.060226	-0.419935	-0.026218	0.007241	-0.017619	-0.001028	-0.010762	-0.009968	0.000529	-0.021090	-0.064555	0.020228	-0.005703	0.007904	-0.024730	-0.030524	0.027448	-0.002019	-0.000839	-0.013470	-0.012362	0.002284	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081993	0.003621	-0.042703	-0.094313	0.136581	0.051052	0.014573	0.012385	-0.070880	-0.416045	-0.027049	0.012356	-0.016069	0.002689	0.019862	-0.015304	0.004589	-0.030375	-0.080785	0.059602	-0.003671	0.012570	-0.017968	-0.042438	0.055047	-0.002966	0.005012	-0.014224	-0.018630	0.031884	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.084183	0.005361	-0.045252	-0.093919	0.141978	0.050556	0.015329	0.008110	-0.081469	-0.401405	-0.011778	0.009960	-0.021847	0.003759	0.053982	-0.010255	0.007206	-0.045611	-0.066006	0.108555	-0.003456	0.015407	-0.011825	-0.043797	0.081365	-0.001576	0.007091	-0.015374	-0.001402	0.046121	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.872721	2.960348	-0.207882	0.022010	0.444991	1.114047	0.503054	0.021577	-0.144936	0.015580	1.123109	0.282544	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081993	0.003621	-0.042703	-0.094313	0.136581	0.051052	0.014573	0.012385	-0.070880	-0.416045	-0.027049	0.012356	-0.016069	0.002689	0.019862	-0.015304	0.004589	-0.030375	-0.080785	0.059602	-0.003671	0.012570	-0.017968	-0.042438	0.055047	-0.002966	0.005012	-0.014224	-0.018630	0.031884	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.084183	0.005361	-0.045252	-0.093919	0.141978	0.050556	0.015329	0.008110	-0.081469	-0.401405	-0.011778	0.009960	-0.021847	0.003759	0.053982	-0.010255	0.007206	-0.045611	-0.066006	0.108555	-0.003456	0.015407	-0.011825	-0.043797	0.081365	-0.001576	0.007091	-0.015374	-0.001402	0.046121	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.085324	0.006395	-0.046974	-0.092023	0.149939	0.050990	0.016199	0.002578	-0.087997	-0.386239	-0.005016	0.005881	-0.006023	0.029689	0.077285	0.001766	0.004210	-0.048879	-0.027887	0.134040	-0.005185	0.016221	-0.007316	-0.032034	0.094385	-0.000140	0.006544	-0.014042	0.026300	0.052387	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.833489	2.933940	-0.158203	-0.059513	0.550829	0.789766	0.064339	-0.055301	-0.145446	-0.021463	0.547333	-0.514723	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.084183	0.005361	-0.045252	-0.093919	0.141978	0.050556	0.015329	0.008110	-0.081469	-0.401405	-0.011778	0.009960	-0.021847	0.003759	0.053982	-0.010255	0.007206	-0.045611	-0.066006	0.108555	-0.003456	0.015407	-0.011825	-0.043797	0.081365	-0.001576	0.007091	-0.015374	-0.001402	0.046121	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.085324	0.006395	-0.046974	-0.092023	0.149939	0.050990	0.016199	0.002578	-0.087997	-0.386239	-0.005016	0.005881	-0.006023	0.029689	0.077285	0.001766	0.004210	-0.048879	-0.027887	0.134040	-0.005185	0.016221	-0.007316	-0.032034	0.094385	-0.000140	0.006544	-0.014042	0.026300	0.052387	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.085940	0.006861	-0.046955	-0.085270	0.162922	0.051295	0.016785	-0.002963	-0.089060	-0.366339	-0.008179	0.001751	0.006028	0.055313	0.073683	0.005411	0.001468	-0.035248	0.015357	0.107624	-0.007703	0.016088	-0.000626	-0.021990	0.088988	-0.000119	0.003772	-0.008266	0.044296	0.036747	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
2.798791	2.953958	-0.195766	-0.131140	0.473422	0.799976	-0.020843	-0.029668	-0.215836	-0.227442	0.519261	-1.062992	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.085324	0.006395	-0.046974	-0.092023	0.149939	0.050990	0.016199	0.002578	-0.087997	-0.386239	-0.005016	0.005881	-0.006023	0.029689	0.077285	0.001766	0.004210	-0.048879	-0.027887	0.134040	-0.005185	0.016221	-0.007316	-0.032034	0.094385	-0.000140	0.006544	-0.014042	0.026300	0.052387	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.085940	0.006861	-0.046955	-0.085270	0.162922	0.051295	0.016785	-0.002963	-0.089060	-0.366339	-0.008179	0.001751	0.006028	0.055313	0.073683	0.005411	0.001468	-0.035248	0.015357	0.107624	-0.007703	0.016088	-0.000626	-0.021990	0.088988	-0.000119	0.003772	-0.008266	0.044296	0.036747	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.086645	0.006937	-0.044770	-0.078079	0.171407	0.051574	0.016910	-0.006640	-0.086098	-0.351042	-0.013730	-0.000755	0.031312	0.068345	0.055874	-0.002600	0.000961	-0.020973	0.031198	0.076367	-0.009368	0.015120	0.005439	-0.017352	0.081466	-0.001227	0.001469	-0.004910	0.049532	0.013740	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.763221	3.017685	-0.276180	-0.193979	0.362273	0.924118	-0.294653	-0.034933	-0.222908	-0.293311	0.498921	-1.325198	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.085940	0.006861	-0.046955	-0.085270	0.162922	0.051295	0.016785	-0.002963	-0.089060	-0.366339	-0.008179	0.001751	0.006028	0.055313	0.073683	0.005411	0.001468	-0.035248	0.015357	0.107624	-0.007703	0.016088	-0.000626	-0.021990	0.088988	-0.000119	0.003772	-0.008266	0.044296	0.036747	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.086645	0.006937	-0.044770	-0.078079	0.171407	0.051574	0.016910	-0.006640	-0.086098	-0.351042	-0.013730	-0.000755	0.031312	0.068345	0.055874	-0.002600	0.000961	-0.020973	0.031198	0.076367	-0.009368	0.015120	0.005439	-0.017352	0.081466	-0.001227	0.001469	-0.004910	0.049532	0.013740	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.087707	0.006953	-0.038323	-0.067190	0.179623	0.051484	0.016846	-0.009678	-0.081071	-0.342773	-0.010795	-0.000076	0.045356	0.067205	0.051302	-0.004448	-0.001532	-0.020941	0.026500	0.029621	-0.011262	0.013124	0.006140	-0.016164	0.072936	-0.001585	-0.001726	-0.005307	0.052344	-0.010577	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.790281	3.043616	-0.310878	-0.202278	0.330818	0.812024	-0.497265	-0.068546	-0.192972	-0.152898	0.165305	-1.464930	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.086645	0.006937	-0.044770	-0.078079	0.171407	0.051574	0.016910	-0.006640	-0.086098	-0.351042	-0.013730	-0.000755	0.031312	0.068345	0.055874	-0.002600	0.000961	-0.020973	0.031198	0.076367	-0.009368	0.015120	0.005439	-0.017352	0.081466	-0.001227	0.001469	-0.004910	0.049532	0.013740	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.087707	0.006953	-0.038323	-0.067190	0.179623	0.051484	0.016846	-0.009678	-0.081071	-0.342773	-0.010795	-0.000076	0.045356	0.067205	0.051302	-0.004448	-0.001532	-0.020941	0.026500	0.029621	-0.011262	0.013124	0.006140	-0.016164	0.072936	-0.001585	-0.001726	-0.005307	0.052344	-0.010577	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.089058	0.006924	-0.031193	-0.055706	0.185943	0.051248	0.016615	-0.011982	-0.076697	-0.339980	-0.009106	-0.002334	0.053739	0.067091	0.034443	-0.006377	-0.002596	-0.020589	0.022192	-0.005762	-0.014048	0.010247	0.004438	-0.013803	0.062201	-0.001872	-0.004835	-0.007397	0.055445	-0.033224	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.799174	3.088667	-0.327703	-0.155293	0.159672	0.543249	-0.668941	-0.123182	-0.011746	-0.167948	-0.022018	-0.831147	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.087707	0.006953	-0.038323	-0.067190	0.179623	0.051484	0.016846	-0.009678	-0.081071	-0.342773	-0.010795	-0.000076	0.045356	0.067205	0.051302	-0.004448	-0.001532	-0.020941	0.026500	0.029621	-0.011262	0.013124	0.006140	-0.016164	0.072936	-0.001585	-0.001726	-0.005307	0.052344	-0.010577	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.089058	0.006924	-0.031193	-0.055706	0.185943	0.051248	0.016615	-0.011982	-0.076697	-0.339980	-0.009106	-0.002334	0.053739	0.067091	0.034443	-0.006377	-0.002596	-0.020589	0.022192	-0.005762	-0.014048	0.010247	0.004438	-0.013803	0.062201	-0.001872	-0.004835	-0.007397	0.055445	-0.033224	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.090516	0.006910	-0.025890	-0.047157	0.190842	0.050958	0.016157	-0.014599	-0.073908	-0.339978	-0.016963	-0.001397	0.041666	0.051725	0.014611	-0.001336	-0.006774	-0.014273	0.016527	-0.009649	-0.017264	0.007221	0.004107	-0.010145	0.049827	-0.002613	-0.007277	-0.007078	0.055141	-0.055246	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
