C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.482277	0.244401	-1.296160	1.338553	-0.977649	-0.550056	-0.219316	1.225746	-1.366364	1.201848	0.468536	0.251395	-1.307208	1.437432	-1.026185	-0.535740	-0.218617	1.182249	-1.422843	1.223477	-0.003539	-0.010756	0.004809	-0.085527	0.002169	-0.069692	-0.001171	-0.070892	0.051632	0.016319	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.483949	0.243510	-1.298097	1.333342	-0.960808	-0.550310	-0.218588	1.225676	-1.372979	1.182855	0.468540	0.251402	-1.307197	1.436600	-1.025489	-0.535713	-0.218635	1.182376	-1.421446	1.223317	-0.042229	-0.006892	-0.044884	-0.081835	0.042092	0.031417	-0.003607	-0.007089	0.078445	-0.040244	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.483870	0.243721	-1.298499	1.333257	-0.961847	-0.550136	-0.218923	1.225553	-1.372647	1.181875	0.468637	0.251395	-1.307244	1.435683	-1.023677	-0.535684	-0.218623	1.182402	-1.420536	1.221201	-0.046099	-0.009995	-0.014957	-0.064018	0.119367	0.003142	-0.003850	-0.046074	-0.027052	-0.335539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.482268	0.245771	-1.299130	1.333217	-0.973962	-0.549524	-0.220783	1.225356	-1.367665	1.186522	0.468705	0.251377	-1.307326	1.434869	-1.022031	-0.535557	-0.218620	1.182359	-1.420354	1.218814	0.005859	-0.013795	-0.004985	-0.111091	0.127095	0.038700	-0.000385	0.026799	0.014743	-0.211525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.480804	0.246565	-1.299475	1.332183	-0.979587	-0.549293	-0.220149	1.224586	-1.364094	1.192753	0.468695	0.251398	-1.307609	1.433907	-1.019690	-0.535483	-0.218700	1.182325	-1.420003	1.216932	0.087827	-0.009522	-0.035395	-0.094860	-0.015208	0.021318	-0.002365	0.016638	0.032881	-0.080476	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.480572	0.245597	-1.300014	1.331038	-0.974557	-0.548964	-0.218488	1.224642	-1.364950	1.189581	0.468668	0.251483	-1.307859	1.432793	-1.019803	-0.535516	-0.218773	1.182416	-1.419472	1.215319	-0.022624	0.007190	-0.007029	-0.054851	-0.123658	0.019580	-0.014195	0.015622	0.073081	-0.084820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.481446	0.244074	-1.302042	1.331220	-0.963053	-0.548347	-0.218474	1.224231	-1.368448	1.172101	0.468663	0.251694	-1.307934	1.432134	-1.020117	-0.535572	-0.218755	1.182579	-1.418736	1.213567	-0.016221	-0.005097	0.037683	-0.075278	-0.012366	0.012427	0.019518	-0.015886	0.038715	-0.148067	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.481428	0.244098	-1.302764	1.330597	-0.962284	-0.548090	-0.218812	1.223827	-1.368595	1.164582	0.468662	0.251784	-1.307997	1.431445	-1.019065	-0.535631	-0.218703	1.182564	-1.418467	1.210672	-0.036518	-0.006326	-0.048576	-0.094769	0.113921	0.004732	-0.009680	-0.005078	-0.051963	-0.346322	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.480090	0.245315	-1.302441	1.329543	-0.968738	-0.547686	-0.219511	1.223943	-1.366015	1.166800	0.468638	0.251794	-1.308446	1.430629	-1.016286	-0.535522	-0.218677	1.182464	-1.418656	1.205997	-0.087403	-0.025060	-0.071161	-0.103697	0.116081	-0.034423	-0.012600	0.044857	-0.019155	-0.264948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.478433	0.245953	-1.302896	1.329179	-0.974484	-0.547191	-0.219968	1.223719	-1.361800	1.175932	0.468609	0.251813	-1.308778	1.429375	-1.014542	-0.535427	-0.218696	1.182443	-1.418645	1.203051	-0.033168	-0.010648	-0.069929	-0.149955	0.046504	-0.003442	-0.002423	0.042872	-0.001915	-0.197487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.477639	0.245722	-1.303435	1.327365	-0.972066	-0.546832	-0.218805	1.223179	-1.361024	1.175734	0.468530	0.251849	-1.308844	1.429124	-1.014048	-0.535530	-0.218732	1.182633	-1.418061	1.200814	-0.052172	-0.003391	-0.069806	-0.154581	0.011630	-0.045709	-0.025833	0.021735	0.048663	-0.103500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.477640	0.244894	-1.305237	1.326175	-0.962696	-0.546290	-0.218138	1.222368	-1.363365	1.163516	0.468514	0.251912	-1.308955	1.427281	-1.012326	-0.535574	-0.218715	1.182817	-1.417412	1.199276	-0.005217	-0.007318	-0.031408	-0.155043	0.039549	-0.028998	-0.004910	0.033580	0.036273	-0.128998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.477539	0.245087	-1.306610	1.324118	-0.955924	-0.545928	-0.217781	1.220930	-1.366215	1.149077	0.468487	0.251933	-1.309679	1.425870	-1.011594	-0.535535	-0.218687	1.182829	-1.416942	1.197636	-0.084273	-0.019343	-0.034548	-0.102745	0.073748	-0.009879	-0.000491	-0.010601	0.055972	-0.173423	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.476307	0.245930	-1.308419	1.323990	-0.957909	-0.544697	-0.218822	1.218993	-1.365250	1.142593	0.468506	0.251937	-1.310309	1.424643	-1.008248	-0.535430	-0.218657	1.182565	-1.416849	1.192970	-0.018896	-0.024035	-0.013924	-0.041681	0.213263	-0.000988	0.005767	-0.025487	-0.053727	-0.355837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.474754	0.246913	-1.309991	1.322917	-0.963586	-0.543304	-0.219096	1.217240	-1.362434	1.140614	0.468413	0.251962	-1.310871	1.423452	-1.004817	-0.535312	-0.218675	1.182294	-1.416757	1.186657	-0.057724	-0.007056	-0.004882	-0.133285	0.052733	-0.007078	-0.013382	-0.002549	-0.008862	-0.405485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.472236	0.247803	-1.310654	1.321303	-0.967667	-0.542209	-0.218875	1.215565	-1.359450	1.141114	0.468394	0.251975	-1.311202	1.422657	-1.003840	-0.535313	-0.218687	1.182240	-1.416787	1.184425	-0.026710	-0.012338	-0.042364	-0.079631	0.109962	-0.084459	-0.012970	0.010214	-0.088127	-0.351126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.471233	0.247267	-1.311745	1.321204	-0.967093	-0.541534	-0.218437	1.215335	-1.358769	1.139830	0.468318	0.252099	-1.311922	1.420874	-1.003305	-0.535143	-0.218698	1.182229	-1.416842	1.179883	-0.037567	0.008072	-0.067050	-0.185934	-0.006452	-0.074749	-0.009440	0.056856	-0.043709	-0.307304	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.470664	0.246247	-1.312193	1.319288	-0.962396	-0.541685	-0.218054	1.214922	-1.359686	1.136069	0.468060	0.252253	-1.312648	1.418361	-1.003246	-0.535085	-0.218700	1.182203	-1.416756	1.175751	-0.059591	0.000807	-0.128842	-0.123282	0.016803	-0.000496	-0.011413	0.026623	-0.018329	-0.271515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.470301	0.245727	-1.314110	1.318274	-0.954980	-0.541200	-0.218186	1.213355	-1.360157	1.127466	0.467887	0.252333	-1.313084	1.416961	-1.003186	-0.535122	-0.218700	1.182149	-1.416617	1.172865	-0.037366	0.000081	-0.075698	-0.137955	0.005170	-0.034946	-0.024406	-0.060151	-0.036729	-0.292364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.469238	0.246020	-1.315527	1.316444	-0.950691	-0.540478	-0.218598	1.210951	-1.360120	1.119644	0.467732	0.252413	-1.313656	1.414355	-1.001478	-0.535129	-0.218676	1.182041	-1.416226	1.168168	-0.021185	0.015130	-0.066894	-0.108016	0.126144	-0.055839	-0.002441	-0.030443	0.013775	-0.231635	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.467851	0.246225	-1.317391	1.314765	-0.949372	-0.539503	-0.219079	1.208828	-1.359657	1.113814	0.467676	0.252461	-1.313867	1.412889	-0.999876	-0.535082	-0.218679	1.181850	-1.416075	1.164854	-0.037015	-0.003140	-0.107889	-0.157366	0.208034	-0.016053	-0.009550	-0.079816	-0.012581	-0.351189	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.466218	0.246224	-1.319549	1.313341	-0.950960	-0.538217	-0.220283	1.207684	-1.358225	1.109626	0.467568	0.252536	-1.314515	1.411674	-0.997326	-0.534927	-0.218696	1.181036	-1.416215	1.159490	-0.052556	-0.004967	-0.129436	-0.200687	0.275547	0.036781	-0.007934	-0.028919	-0.022196	-0.509709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.464578	0.246863	-1.320504	1.309994	-0.948246	-0.537200	-0.219977	1.205708	-1.357027	1.102083	0.467062	0.252761	-1.315469	1.407627	-0.992939	-0.534678	-0.218788	1.179613	-1.415952	1.152141	-0.057600	0.013462	-0.058309	-0.260853	0.139223	-0.045177	-0.011262	-0.069195	0.050125	-0.344100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.462872	0.247378	-1.321974	1.305988	-0.938813	-0.536316	-0.219757	1.203212	-1.356208	1.088377	0.466597	0.252943	-1.316047	1.405315	-0.990244	-0.534556	-0.218871	1.178868	-1.415827	1.147084	-0.037167	0.016468	-0.037238	-0.228484	0.170956	0.009441	-0.010432	-0.087181	0.029440	-0.414780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.460853	0.247686	-1.323144	1.303096	-0.933767	-0.535479	-0.219941	1.201336	-1.355830	1.078579	0.466262	0.253052	-1.316405	1.403229	-0.988614	-0.534580	-0.218936	1.178501	-1.415874	1.144061	-0.076999	0.013279	-0.083985	-0.183371	0.240432	-0.016504	-0.011512	-0.064552	-0.021483	-0.386952	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.459050	0.247675	-1.324793	1.301929	-0.930363	-0.534588	-0.220998	1.200975	-1.353910	1.072247	0.465153	0.253171	-1.317373	1.399855	-0.983926	-0.534439	-0.219030	1.177701	-1.415932	1.134806	-0.129837	0.001328	-0.092150	-0.273080	0.317172	0.015798	-0.010457	-0.086717	0.053686	-0.523754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.455784	0.248338	-1.326218	1.297840	-0.927339	-0.534017	-0.221504	1.200391	-1.351352	1.067065	0.464688	0.253251	-1.317955	1.397945	-0.980881	-0.534217	-0.219081	1.177250	-1.416041	1.128956	-0.100225	0.000133	-0.030153	-0.229707	0.300419	-0.001910	-0.001046	-0.015651	-0.001611	-0.533945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.453358	0.249073	-1.327284	1.294454	-0.925000	-0.533808	-0.220831	1.199172	-1.349785	1.064969	0.463796	0.253308	-1.318556	1.394776	-0.976394	-0.533955	-0.219269	1.176578	-1.415893	1.122576	-0.111222	-0.024414	-0.104215	-0.281203	0.274316	0.020747	-0.036164	0.015883	-0.003651	-0.447723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.450226	0.249322	-1.329057	1.290058	-0.919787	-0.533391	-0.220634	1.198751	-1.348951	1.059772	0.462721	0.253424	-1.319306	1.391646	-0.971328	-0.533830	-0.219606	1.176178	-1.415596	1.116259	-0.101853	0.021986	-0.069745	-0.209581	0.351967	0.002075	-0.018738	-0.008881	0.010104	-0.484466	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.448635	0.249706	-1.330614	1.286809	-0.912801	-0.532905	-0.220363	1.198267	-1.349376	1.053492	0.460737	0.253641	-1.320110	1.387700	-0.964378	-0.533635	-0.219794	1.175491	-1.414907	1.106199	-0.160239	0.006851	-0.031402	-0.307108	0.317857	0.056042	-0.012343	-0.063701	-0.047844	-0.505588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.446511	0.249956	-1.332452	1.281600	-0.902571	-0.532421	-0.219780	1.197531	-1.348997	1.043536	0.459104	0.253959	-1.321531	1.383373	-0.959499	-0.533354	-0.219856	1.174918	-1.414260	1.098444	-0.092796	0.027439	-0.163663	-0.285454	0.331894	0.043990	-0.012866	-0.079652	0.005684	-0.500721	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.444477	0.251078	-1.334950	1.276865	-0.894075	-0.531618	-0.219527	1.197723	-1.348727	1.036332	0.458123	0.254200	-1.322397	1.380738	-0.956099	-0.533128	-0.219860	1.174488	-1.413865	1.093500	-0.148865	0.032987	-0.082669	-0.300737	0.287933	0.018358	-0.001287	-0.035882	0.035465	-0.461849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.442502	0.252090	-1.337879	1.273491	-0.888431	-0.530599	-0.219677	1.197716	-1.346916	1.031761	0.456085	0.254523	-1.323927	1.376503	-0.948464	-0.532525	-0.219837	1.173821	-1.412864	1.082769	-0.049783	0.007952	-0.074570	-0.302265	0.409163	-0.008633	0.001035	-0.038485	0.080318	-0.541713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.440397	0.252532	-1.340587	1.267896	-0.883098	-0.529638	-0.218935	1.198044	-1.345941	1.025606	0.454296	0.254749	-1.326075	1.370858	-0.939885	-0.531944	-0.219832	1.172960	-1.411889	1.073087	-0.144564	0.011264	-0.167980	-0.281480	0.494569	-0.007843	-0.011529	-0.059683	0.025480	-0.605533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.437314	0.254428	-1.343619	1.260975	-0.873792	-0.528558	-0.218228	1.199299	-1.346508	1.014831	0.452412	0.254940	-1.327183	1.366652	-0.934607	-0.531561	-0.219831	1.172400	-1.411161	1.065503	-0.237793	0.012759	-0.100549	-0.275912	0.422848	0.023643	0.000010	-0.079251	0.033955	-0.556081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.434832	0.255871	-1.345898	1.256166	-0.867125	-0.527991	-0.217787	1.199530	-1.345833	1.008515	0.449248	0.255188	-1.329343	1.362514	-0.928123	-0.531194	-0.219815	1.171828	-1.409997	1.057492	-0.250605	0.010582	-0.139171	-0.240459	0.387758	0.002364	0.000001	-0.042821	0.034802	-0.519729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.432320	0.257412	-1.348212	1.253539	-0.863708	-0.527456	-0.218348	1.200892	-1.345377	1.006404	0.448615	0.255238	-1.329776	1.361687	-0.926827	-0.531121	-0.219812	1.171713	-1.409765	1.055890	-0.251887	0.010364	-0.143034	-0.236913	0.384249	0.000236	0.000000	-0.039178	0.034887	-0.516094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.430809	0.257283	-1.350946	1.250935	-0.862115	-0.526794	-0.218299	1.200299	-1.342000	1.006025	0.444151	0.255959	-1.335266	1.352288	-0.912851	-0.530670	-0.219746	1.171206	-1.407658	1.041296	-0.143836	0.028953	-0.262067	-0.351717	0.492077	0.024451	-0.004653	-0.056262	0.027916	-0.456407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.428263	0.257108	-1.355450	1.245478	-0.856762	-0.525474	-0.217298	1.200310	-1.339092	1.003516	0.441780	0.256361	-1.339878	1.347065	-0.905960	-0.530264	-0.219733	1.171153	-1.406437	1.033967	-0.206313	0.024996	-0.336784	-0.307363	0.426088	0.051300	-0.010934	0.029270	0.044667	-0.405073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.426275	0.257965	-1.358125	1.244129	-0.852371	-0.524225	-0.217918	1.201005	-1.338803	0.999125	0.439924	0.256684	-1.343224	1.343500	-0.901577	-0.529796	-0.219707	1.171191	-1.405345	1.029981	-0.149748	0.030417	-0.274463	-0.376210	0.321779	0.053985	0.001233	-0.011032	0.109156	-0.249885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.423858	0.258928	-1.361678	1.242511	-0.848091	-0.522919	-0.218854	1.200640	-1.338199	0.993687	0.438002	0.256951	-1.348594	1.338012	-0.893334	-0.528805	-0.219596	1.171344	-1.403890	1.024312	-0.123153	-0.006264	-0.334534	-0.309812	0.590519	0.068212	0.012919	0.023324	0.000447	-0.394890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.423858	0.258928	-1.361678	1.242511	-0.848091	-0.522919	-0.218854	1.200640	-1.338199	0.993687	0.437157	0.257117	-1.353206	1.333886	-0.883494	-0.528050	-0.219534	1.171786	-1.402776	1.017629	-0.015805	-0.002953	-0.200956	-0.320621	0.512704	0.069635	0.001292	0.016291	0.041920	-0.674602	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.414844	0.261275	-1.371763	1.230393	-0.826905	-0.518287	-0.220064	1.203738	-1.337445	0.949348	0.436528	0.257328	-1.356480	1.329062	-0.874353	-0.527632	-0.219521	1.172238	-1.401220	1.009604	-0.067884	-0.008438	-0.205046	-0.318212	0.497943	-0.013974	-0.003360	-0.001861	0.049557	-0.552519	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.414239	0.261651	-1.372904	1.229464	-0.824871	-0.518210	-0.219915	1.203832	-1.337154	0.945691	0.436378	0.257419	-1.357594	1.326861	-0.870053	-0.527549	-0.219527	1.172353	-1.400642	1.006448	-0.059133	-0.000844	-0.167069	-0.310992	0.534853	-0.001397	0.001990	-0.010655	0.081728	-0.529842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.413893	0.260683	-1.375383	1.228896	-0.823848	-0.517764	-0.220726	1.204468	-1.334330	0.943317	0.435500	0.257744	-1.360096	1.321429	-0.860251	-0.527314	-0.219568	1.172473	-1.398467	0.997650	-0.135030	0.037138	-0.330774	-0.383552	0.737453	-0.014098	-0.023065	-0.008045	0.088434	-0.988206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.412838	0.259591	-1.378530	1.222815	-0.817082	-0.517420	-0.222047	1.208040	-1.328166	0.929920	0.433192	0.258479	-1.362728	1.314793	-0.848112	-0.526976	-0.219609	1.173272	-1.396408	0.978128	-0.135640	0.028141	-0.172663	-0.429194	0.489012	-0.001410	-0.019755	0.079457	0.064678	-0.911905	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.411342	0.260265	-1.381404	1.215695	-0.804598	-0.517808	-0.222111	1.211177	-1.323578	0.908628	0.431009	0.258885	-1.366720	1.307141	-0.838948	-0.526472	-0.219730	1.174159	-1.393743	0.962421	-0.128722	0.003977	-0.237113	-0.370945	0.544429	0.017307	-0.011281	0.102166	0.166991	-0.956619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.409967	0.261441	-1.384605	1.210724	-0.794978	-0.517189	-0.222908	1.214207	-1.322444	0.885498	0.429240	0.259224	-1.370233	1.301515	-0.830669	-0.526323	-0.219835	1.175475	-1.391392	0.950289	-0.141989	0.010867	-0.184234	-0.480278	0.619763	-0.033166	0.004688	0.125374	0.138836	-0.933174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
